SK_TOURNEY,TOURNEY_ID,TOURNEY_NAME,TOURNEY_LEVEL,TOURNEY_DRAW_SIZE,TOURNEY_SURFACE,TOURNEY_IS_INDOOR,TOURNEY_STATUS,TOURNEY_START_DATE,REF_YEAR
84142,1991-440,Rosmalen,Outro,32,Grass,-,Finished,1991-01-10,1991
84143,1991-440,Rosmalen,Outro,32,Grass,-,Finished,1991-01-10,1991
84144,1991-440,Rosmalen,Outro,32,Grass,-,Finished,1991-01-10,1991
84145,1991-440,Rosmalen,Outro,32,Grass,-,Finished,1991-01-10,1991
84146,1991-440,Rosmalen,Outro,32,Grass,-,Finished,1991-01-10,1991
84147,1991-440,Rosmalen,Outro,32,Grass,-,Finished,1991-01-10,1991
84148,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84149,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84150,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84151,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84152,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84153,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84154,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84155,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84156,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84157,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84158,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84159,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84160,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84161,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84162,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84163,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84164,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84165,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84166,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84167,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84168,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84169,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84170,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84171,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84172,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84173,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84174,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84175,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84176,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84177,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84178,1991-441,Long Island,Outro,32,Hard,-,Finished,1991-01-19,1991
84179,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84180,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84181,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84182,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84183,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84184,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84185,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84186,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84187,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84188,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84189,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84190,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84191,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84192,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84193,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84194,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84195,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84196,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84197,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84198,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84199,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84200,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84201,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84202,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84203,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84204,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84205,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84206,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84207,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84208,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84209,1991-456,Singapore,Outro,32,Hard,-,Finished,1991-01-22,1991
84210,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84211,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84212,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84213,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84214,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84215,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84216,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84217,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84218,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84219,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84220,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84221,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84222,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84223,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84224,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84225,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84226,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84227,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84228,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84229,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84230,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84231,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84232,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84233,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84234,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84235,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84236,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84237,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84238,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84239,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84240,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84241,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84242,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84243,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84244,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84245,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84246,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84247,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84248,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84249,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84250,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84251,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84252,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84253,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84254,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84255,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84256,1991-463,Brasilia,Outro,48,Carpet,Sim,Finished,1991-01-09,1991
84257,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84258,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84259,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84260,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84261,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84262,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84263,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84264,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84265,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84266,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84267,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84268,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84269,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84270,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84271,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84272,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84273,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84274,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84275,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84276,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84277,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84278,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84279,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84280,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84281,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84282,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84283,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84284,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84285,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84286,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84287,1991-468,Estoril,Outro,32,Clay,-,Finished,1991-01-01,1991
84288,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84289,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84290,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84291,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84292,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84293,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84294,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84295,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84296,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84297,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84298,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84299,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84300,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84301,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84302,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84303,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84304,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84305,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84306,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84307,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84308,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84309,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84310,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84311,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84312,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84313,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84314,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84315,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84316,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84317,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84318,1991-475,San Marino,Outro,32,Clay,-,Finished,1991-01-29,1991
84319,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84320,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84321,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84322,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84323,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84324,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84325,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84326,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84327,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84328,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84329,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84330,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84331,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84332,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84333,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84334,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84335,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84336,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84337,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84338,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84339,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84340,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84341,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84342,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84343,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84344,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84345,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84346,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84347,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84348,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84349,1991-481,Copenhagen,Outro,32,Carpet,Sim,Finished,1991-01-04,1991
84350,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84351,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84352,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84353,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84354,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84355,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84356,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84357,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84358,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84359,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84360,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84361,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84362,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84363,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84364,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84365,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84366,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84367,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84368,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84369,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84370,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84371,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84372,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84373,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84374,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84375,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84376,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84377,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84378,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84379,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84380,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84381,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84382,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84383,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84384,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84385,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84386,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84387,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84388,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84389,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84390,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84391,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84392,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84393,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84394,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84395,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84396,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84397,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84398,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84399,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84400,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84401,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84402,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84403,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84404,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84405,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84406,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84407,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84408,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84409,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84410,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84411,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84412,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84413,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84414,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84415,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84416,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84417,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84418,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84419,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84420,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84421,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84422,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84423,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84424,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84425,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84426,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84427,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84428,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84429,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84430,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84431,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84432,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84433,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84434,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84435,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84436,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84437,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84438,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84439,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84440,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84441,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84442,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84443,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84444,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84445,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84446,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84447,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84448,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84449,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84450,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84451,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84452,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84453,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
84454,1991-520,Roland Garros,Grand Slam,128,Clay,-,Finished,1991-01-27,1991
